Unnamed: 0,elapsed,batch_size,num_nodes,edge_prob,repeats,model_name,embed_dim,num_heads,dropout,results_path
0,0.0224795341491699,1,300,0.05,100,ET,64,2,0.0,./
0,0.0224826335906982,1,300,0.05,100,ET,64,2,0.0,./
0,0.0224995613098144,1,300,0.05,100,ET,64,2,0.0,./
0,0.0225274562835693,1,300,0.05,100,ET,64,2,0.0,./
0,0.0225250720977783,1,300,0.05,100,ET,64,2,0.0,./
0,0.0224976539611816,1,300,0.05,100,ET,64,2,0.0,./
0,0.0224723815917968,1,300,0.05,100,ET,64,2,0.0,./
0,0.0225505828857421,1,300,0.05,100,ET,64,2,0.0,./
0,0.0225017070770263,1,300,0.05,100,ET,64,2,0.0,./
0,0.0030791759490966,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0027060508728027,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026354789733886,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026938915252685,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026705265045166,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.002626895904541,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026087760925292,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025901794433593,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026037693023681,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026185512542724,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.002596378326416,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025990009307861,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025935173034667,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026025772094726,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025868415832519,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025944709777832,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025970935821533,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025851726531982,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025959014892578,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025968551635742,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026290416717529,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.002603530883789,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026144981384277,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026066303253173,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025916099548339,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026021003723144,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025980472564697,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025966167449951,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025851726531982,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026047229766845,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026159286499023,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026192665100097,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026037693023681,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025947093963623,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025992393493652,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025944709777832,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026013851165771,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025985240936279,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025885105133056,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025970935821533,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025978088378906,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026030540466308,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026013851165771,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025973320007324,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025908946990966,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025873184204101,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025875568389892,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025875568389892,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025959014892578,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025908946990966,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025849342346191,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025932788848876,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026218891143798,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026154518127441,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025913715362548,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025956630706787,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025861263275146,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025970935821533,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026021003723144,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.002603530883789,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025966167449951,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025920867919921,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026040077209472,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026211738586425,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025892257690429,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026221275329589,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025908946990966,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025999546051025,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.00258469581604,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025906562805175,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026085376739501,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026516914367675,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026404857635498,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026957988739013,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026788711547851,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026290416717529,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026030540466308,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025932788848876,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025935173034667,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025994777679443,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025923252105712,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025932788848876,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.002587080001831,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025889873504638,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026211738586425,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.002608299255371,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026028156280517,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025970935821533,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025985240936279,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025887489318847,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025889873504638,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025954246520996,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025875568389892,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0026001930236816,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025887489318847,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025913715362548,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.002589464187622,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025920867919921,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025961399078369,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0025961399078369,1,200,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0534975528717041,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534493923187255,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534570217132568,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534391403198242,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534780025482177,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534765720367431,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534851551055908,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534701347351074,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534863471984863,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534639358520507,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534737110137939,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534684658050537,1,400,0.05,100,ET,64,2,0.0,./
0,0.0536234378814697,1,400,0.05,100,ET,64,2,0.0,./
0,0.0536055564880371,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534803867340087,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534703731536865,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534553527832031,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534379482269287,1,400,0.05,100,ET,64,2,0.0,./
0,0.053443431854248,1,400,0.05,100,ET,64,2,0.0,./
0,0.0560278892517089,1,400,0.05,100,ET,64,2,0.0,./
0,0.0537745952606201,1,400,0.05,100,ET,64,2,0.0,./
0,0.0535492897033691,1,400,0.05,100,ET,64,2,0.0,./
0,0.0537600517272949,1,400,0.05,100,ET,64,2,0.0,./
0,0.0537505149841308,1,400,0.05,100,ET,64,2,0.0,./
0,0.0538010597229003,1,400,0.05,100,ET,64,2,0.0,./
0,0.0539216995239257,1,400,0.05,100,ET,64,2,0.0,./
0,0.0537545680999755,1,400,0.05,100,ET,64,2,0.0,./
0,0.0539259910583496,1,400,0.05,100,ET,64,2,0.0,./
0,0.0539095401763916,1,400,0.05,100,ET,64,2,0.0,./
0,0.0539295673370361,1,400,0.05,100,ET,64,2,0.0,./
0,0.0538992881774902,1,400,0.05,100,ET,64,2,0.0,./
0,0.0537679195404052,1,400,0.05,100,ET,64,2,0.0,./
0,0.0539369583129882,1,400,0.05,100,ET,64,2,0.0,./
0,0.0539276599884033,1,400,0.05,100,ET,64,2,0.0,./
0,0.0539829730987548,1,400,0.05,100,ET,64,2,0.0,./
0,0.0539717674255371,1,400,0.05,100,ET,64,2,0.0,./
0,0.0536634922027587,1,400,0.05,100,ET,64,2,0.0,./
0,0.0538070201873779,1,400,0.05,100,ET,64,2,0.0,./
0,0.0539708137512207,1,400,0.05,100,ET,64,2,0.0,./
0,0.0538077354431152,1,400,0.05,100,ET,64,2,0.0,./
0,0.0537817478179931,1,400,0.05,100,ET,64,2,0.0,./
0,0.0538685321807861,1,400,0.05,100,ET,64,2,0.0,./
0,0.0538434982299804,1,400,0.05,100,ET,64,2,0.0,./
0,0.0538249015808105,1,400,0.05,100,ET,64,2,0.0,./
0,0.0535144805908203,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534524917602539,1,400,0.05,100,ET,64,2,0.0,./
0,0.0538747310638427,1,400,0.05,100,ET,64,2,0.0,./
0,0.0535500049591064,1,400,0.05,100,ET,64,2,0.0,./
0,0.0535533428192138,1,400,0.05,100,ET,64,2,0.0,./
0,0.0535449981689453,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534467697143554,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534496307373046,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534493923187255,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534374713897705,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534491539001464,1,400,0.05,100,ET,64,2,0.0,./
0,0.053450584411621,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534291267395019,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534360408782959,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534322261810302,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534312725067138,1,400,0.05,100,ET,64,2,0.0,./
0,0.053424596786499,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534250736236572,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534484386444091,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534353256225585,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534307956695556,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534474849700927,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534546375274658,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534367561340332,1,400,0.05,100,ET,64,2,0.0,./
0,0.0535457134246826,1,400,0.05,100,ET,64,2,0.0,./
0,0.0535192489624023,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534970760345459,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534541606903076,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534265041351318,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534234046936035,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534198284149169,1,400,0.05,100,ET,64,2,0.0,./
0,0.0547521114349365,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534369945526123,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534241199493408,1,400,0.05,100,ET,64,2,0.0,./
0,0.0539464950561523,1,400,0.05,100,ET,64,2,0.0,./
0,0.0536956787109375,1,400,0.05,100,ET,64,2,0.0,./
0,0.0539281368255615,1,400,0.05,100,ET,64,2,0.0,./
0,0.0539252758026123,1,400,0.05,100,ET,64,2,0.0,./
0,0.0540027618408203,1,400,0.05,100,ET,64,2,0.0,./
0,0.0539958477020263,1,400,0.05,100,ET,64,2,0.0,./
0,0.0539360046386718,1,400,0.05,100,ET,64,2,0.0,./
0,0.0539660453796386,1,400,0.05,100,ET,64,2,0.0,./
0,0.054013967514038,1,400,0.05,100,ET,64,2,0.0,./
0,0.0540170669555664,1,400,0.05,100,ET,64,2,0.0,./
0,0.0538890361785888,1,400,0.05,100,ET,64,2,0.0,./
0,0.053790807723999,1,400,0.05,100,ET,64,2,0.0,./
0,0.0538423061370849,1,400,0.05,100,ET,64,2,0.0,./
0,0.0538499355316162,1,400,0.05,100,ET,64,2,0.0,./
0,0.0538387298583984,1,400,0.05,100,ET,64,2,0.0,./
0,0.0537846088409423,1,400,0.05,100,ET,64,2,0.0,./
0,0.0534570217132568,1,400,0.05,100,ET,64,2,0.0,./
0,0.0536396503448486,1,400,0.05,100,ET,64,2,0.0,./
0,0.0537745952606201,1,400,0.05,100,ET,64,2,0.0,./
0,0.0535650253295898,1,400,0.05,100,ET,64,2,0.0,./
0,0.053534984588623,1,400,0.05,100,ET,64,2,0.0,./
0,0.053455114364624,1,400,0.05,100,ET,64,2,0.0,./
0,0.0079631805419921,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.007869005203247,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0079097747802734,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0078065395355224,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0078363418579101,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0078141689300537,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.007814884185791,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076997280120849,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076603889465332,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076632499694824,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076861381530761,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076739788055419,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0077602863311767,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0077309608459472,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0077409744262695,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076916217803955,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0077545642852783,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076892375946044,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0077929496765136,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0077426433563232,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0077681541442871,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0077555179595947,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0077912807464599,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0077433586120605,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0077776908874511,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0078086853027343,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0077996253967285,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0077683925628662,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0077567100524902,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0077385902404785,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0078315734863281,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0077753067016601,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0078270435333251,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0077941417694091,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.007781982421875,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0077321529388427,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0077292919158935,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0077099800109863,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0077123641967773,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076773166656494,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0077369213104248,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0077016353607177,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0077123641967773,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076634883880615,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076575279235839,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.007624864578247,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076658725738525,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076403617858886,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076560974121093,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076880455017089,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0077195167541503,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076513290405273,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076828002929687,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076320171356201,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076143741607666,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0075902938842773,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0075628757476806,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.007554292678833,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0075821876525878,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.007608413696289,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076465606689453,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0075836181640625,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076193809509277,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0075573921203613,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0075933933258056,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0075876712799072,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0075962543487548,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0075502395629882,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0075931549072265,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076866149902343,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076527595520019,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0075840950012207,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0075702667236328,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0075819492340087,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0075752735137939,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0075433254241943,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076155662536621,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0075726509094238,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0075991153717041,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0077390670776367,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0077261924743652,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076689720153808,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076875686645507,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076119899749755,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076098442077636,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.00758957862854,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076045989990234,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0075902938842773,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076184272766113,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076267719268798,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076262950897216,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0075604915618896,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0075671672821044,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0075335502624511,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0075752735137939,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0075337886810302,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0075764656066894,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.007547378540039,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076427459716796,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.0076336860656738,1,300,0.05,100,ET (+Triton),64,2,0.0,./
0,0.1046850681304931,1,500,0.05,100,ET,64,2,0.0,./
0,0.1049563884735107,1,500,0.05,100,ET,64,2,0.0,./
0,0.1052544116973877,1,500,0.05,100,ET,64,2,0.0,./
0,0.1055083274841308,1,500,0.05,100,ET,64,2,0.0,./
0,0.1049072742462158,1,500,0.05,100,ET,64,2,0.0,./
0,0.1050360202789306,1,500,0.05,100,ET,64,2,0.0,./
0,0.105210542678833,1,500,0.05,100,ET,64,2,0.0,./
0,0.1051473617553711,1,500,0.05,100,ET,64,2,0.0,./
0,0.1051363945007324,1,500,0.05,100,ET,64,2,0.0,./
0,0.1053030490875244,1,500,0.05,100,ET,64,2,0.0,./
0,0.1064891815185546,1,500,0.05,100,ET,64,2,0.0,./
0,0.1052806377410888,1,500,0.05,100,ET,64,2,0.0,./
0,0.1053879261016845,1,500,0.05,100,ET,64,2,0.0,./
0,0.1055812835693359,1,500,0.05,100,ET,64,2,0.0,./
0,0.1053097248077392,1,500,0.05,100,ET,64,2,0.0,./
0,0.1051909923553466,1,500,0.05,100,ET,64,2,0.0,./
0,0.1057078838348388,1,500,0.05,100,ET,64,2,0.0,./
0,0.1054179668426513,1,500,0.05,100,ET,64,2,0.0,./
0,0.105325698852539,1,500,0.05,100,ET,64,2,0.0,./
0,0.1054093837738037,1,500,0.05,100,ET,64,2,0.0,./
0,0.1053040027618408,1,500,0.05,100,ET,64,2,0.0,./
0,0.1052718162536621,1,500,0.05,100,ET,64,2,0.0,./
0,0.1054883003234863,1,500,0.05,100,ET,64,2,0.0,./
0,0.1056652069091796,1,500,0.05,100,ET,64,2,0.0,./
0,0.1052827835083007,1,500,0.05,100,ET,64,2,0.0,./
0,0.1054437160491943,1,500,0.05,100,ET,64,2,0.0,./
0,0.1058864593505859,1,500,0.05,100,ET,64,2,0.0,./
0,0.1052465438842773,1,500,0.05,100,ET,64,2,0.0,./
0,0.1052875518798828,1,500,0.05,100,ET,64,2,0.0,./
0,0.1059355735778808,1,500,0.05,100,ET,64,2,0.0,./
0,0.1051437854766845,1,500,0.05,100,ET,64,2,0.0,./
0,0.1052086353302002,1,500,0.05,100,ET,64,2,0.0,./
0,0.1055579185485839,1,500,0.05,100,ET,64,2,0.0,./
0,0.1052570343017578,1,500,0.05,100,ET,64,2,0.0,./
0,0.1078393459320068,1,500,0.05,100,ET,64,2,0.0,./
0,0.1053321361541748,1,500,0.05,100,ET,64,2,0.0,./
0,0.1059432029724121,1,500,0.05,100,ET,64,2,0.0,./
0,0.1052324771881103,1,500,0.05,100,ET,64,2,0.0,./
0,0.1053104400634765,1,500,0.05,100,ET,64,2,0.0,./
0,0.1058042049407959,1,500,0.05,100,ET,64,2,0.0,./
0,0.1052899360656738,1,500,0.05,100,ET,64,2,0.0,./
0,0.1052248477935791,1,500,0.05,100,ET,64,2,0.0,./
0,0.1055753231048584,1,500,0.05,100,ET,64,2,0.0,./
0,0.1055743694305419,1,500,0.05,100,ET,64,2,0.0,./
0,0.1052541732788086,1,500,0.05,100,ET,64,2,0.0,./
0,0.1056184768676757,1,500,0.05,100,ET,64,2,0.0,./
0,0.1050851345062255,1,500,0.05,100,ET,64,2,0.0,./
0,0.105248212814331,1,500,0.05,100,ET,64,2,0.0,./
0,0.1053786277770996,1,500,0.05,100,ET,64,2,0.0,./
0,0.1059937477111816,1,500,0.05,100,ET,64,2,0.0,./
0,0.1052474975585937,1,500,0.05,100,ET,64,2,0.0,./
0,0.1051921844482421,1,500,0.05,100,ET,64,2,0.0,./
0,0.1057806015014648,1,500,0.05,100,ET,64,2,0.0,./
0,0.1053876876831054,1,500,0.05,100,ET,64,2,0.0,./
0,0.1052634716033935,1,500,0.05,100,ET,64,2,0.0,./
0,0.1054089069366455,1,500,0.05,100,ET,64,2,0.0,./
0,0.1054275035858154,1,500,0.05,100,ET,64,2,0.0,./
0,0.1052191257476806,1,500,0.05,100,ET,64,2,0.0,./
0,0.1053798198699951,1,500,0.05,100,ET,64,2,0.0,./
0,0.1058351993560791,1,500,0.05,100,ET,64,2,0.0,./
0,0.1052074432373046,1,500,0.05,100,ET,64,2,0.0,./
0,0.1052362918853759,1,500,0.05,100,ET,64,2,0.0,./
0,0.1067800521850586,1,500,0.05,100,ET,64,2,0.0,./
0,0.1056702136993408,1,500,0.05,100,ET,64,2,0.0,./
0,0.1052782535552978,1,500,0.05,100,ET,64,2,0.0,./
0,0.1053028106689453,1,500,0.05,100,ET,64,2,0.0,./
0,0.1053700447082519,1,500,0.05,100,ET,64,2,0.0,./
0,0.1058995723724365,1,500,0.05,100,ET,64,2,0.0,./
0,0.1052684783935546,1,500,0.05,100,ET,64,2,0.0,./
0,0.1054024696350097,1,500,0.05,100,ET,64,2,0.0,./
0,0.1055359840393066,1,500,0.05,100,ET,64,2,0.0,./
0,0.1060469150543212,1,500,0.05,100,ET,64,2,0.0,./
